step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
71,322113.91,322113.91,0.0,0.0,322113.91,0,1,0,0,0,1
520,3283695.97,3283695.97,0.0,0.0,0.0,0,0,0,0,1,1
82,987591.59,987591.59,0.0,0.0,0.0,0,0,0,0,1,1
470,2198220.97,2198220.97,0.0,0.0,0.0,0,0,0,0,1,1
552,45116.24,45116.24,0.0,0.0,45116.24,0,1,0,0,0,1
498,142791.28,142791.28,0.0,0.0,0.0,0,0,0,0,1,1
18,9131.0,9131.0,0.0,133084.02,142215.02,0,1,0,0,0,1
277,226804.13,226804.13,0.0,0.0,0.0,0,0,0,0,1,1
108,7060216.94,7060216.94,0.0,0.0,0.0,0,0,0,0,1,1
49,114017.19,114017.19,0.0,0.0,0.0,0,0,0,0,1,1
232,2898.09,2898.09,0.0,741450.85,744348.94,0,1,0,0,0,1
5,10119.47,10119.47,0.0,0.0,10119.47,0,1,0,0,0,1
104,655294.3,655294.3,0.0,0.0,0.0,0,0,0,0,1,1
497,3695429.98,3695429.98,0.0,0.0,0.0,0,0,0,0,1,1
289,37974.85,37974.85,0.0,939922.78,977897.62,0,1,0,0,0,1
397,40433.84,40433.84,0.0,138722.95,179156.79,0,1,0,0,0,1
689,6174385.48,6174385.48,0.0,0.0,0.0,0,0,0,0,1,1
166,204951.37,204951.37,0.0,0.0,0.0,0,0,0,0,1,1
650,692654.27,692654.27,0.0,0.0,0.0,0,0,0,0,1,1
621,3054359.4,3054359.4,0.0,0.0,0.0,0,0,0,0,1,1
401,4481768.26,4481768.26,0.0,345600.94,4827369.2,0,1,0,0,0,1
585,470325.08,470325.08,0.0,0.0,470325.08,0,1,0,0,0,1
89,268230.43,268230.43,0.0,0.0,268230.43,0,1,0,0,0,1
61,37720.99,37720.99,0.0,0.0,0.0,0,0,0,0,1,1
212,927620.44,927620.44,0.0,0.0,927620.44,0,1,0,0,0,1
131,2248584.96,2248584.96,0.0,44660.15,2293245.11,0,1,0,0,0,1
58,3156421.43,3156421.43,0.0,0.0,0.0,0,0,0,0,1,1
403,265836.1,265836.1,0.0,0.0,0.0,0,0,0,0,1,1
262,2642116.95,2642116.95,0.0,0.0,2642116.95,0,1,0,0,0,1
419,533092.45,533092.45,0.0,0.0,0.0,0,0,0,0,1,1
567,3596.83,3596.83,0.0,695666.18,699263.0,0,1,0,0,0,1
622,165547.54,165547.54,0.0,0.0,165547.54,0,1,0,0,0,1
73,400157.86,400157.86,0.0,0.0,400157.86,0,1,0,0,0,1
570,1131750.38,1131750.38,0.0,0.0,0.0,0,0,0,0,1,1
236,75708.87,75708.87,0.0,4816.38,80525.25,0,1,0,0,0,1
257,211186.03,211186.03,0.0,58283.43,269469.46,0,1,0,0,0,1
312,134383.84,134383.84,0.0,0.0,0.0,0,0,0,0,1,1
134,2460110.25,2460110.25,0.0,0.0,0.0,0,0,0,0,1,1
291,145035.4,145035.4,0.0,0.0,0.0,0,0,0,0,1,1
594,217357.58,217357.58,0.0,8844811.88,9062169.46,0,1,0,0,0,1
566,2202575.1,2202575.1,0.0,0.0,0.0,0,0,0,0,1,1
557,776303.43,776303.43,0.0,414402.89,1190706.32,0,1,0,0,0,1
632,480404.03,480404.03,0.0,0.0,0.0,0,0,0,0,1,1
320,148305.3,148305.3,0.0,0.0,0.0,0,0,0,0,1,1
698,10000000.0,12184556.65,2184556.65,0.0,0.0,0,0,0,0,1,1
538,1253358.42,1253358.42,0.0,0.0,0.0,0,0,0,0,1,1
164,175267.61,175267.61,0.0,0.0,0.0,0,0,0,0,1,1
212,31593.95,31593.95,0.0,428186.97,459780.93,0,1,0,0,0,1
156,254167.15,254167.15,0.0,101467.87,355635.02,0,1,0,0,0,1
512,127120.88,127120.88,0.0,2605727.43,2732848.31,0,1,0,0,0,1
477,815297.9,815297.9,0.0,363475.49,1178773.39,0,1,0,0,0,1
175,87622.5,87622.5,0.0,262099.92,349722.42,0,1,0,0,0,1
45,155761.29,155761.29,0.0,0.0,0.0,0,0,0,0,1,1
504,138048.52,138048.52,0.0,0.0,0.0,0,0,0,0,1,1
533,1303029.52,1303029.52,0.0,522143.94,1825173.47,0,1,0,0,0,1
348,291264.2,291264.2,0.0,0.0,0.0,0,0,0,0,1,1
256,9811104.49,9811104.49,0.0,0.0,0.0,0,0,0,0,1,1
8,1996.17,1996.17,0.0,0.0,0.0,0,0,0,0,1,1
334,554501.15,554501.15,0.0,225415.81,779916.96,0,1,0,0,0,1
699,215013.3,215013.3,0.0,17301734.96,17516748.26,0,1,0,0,0,1
191,114743.39,114743.39,0.0,65672.88,180416.27,0,1,0,0,0,1
62,722380.88,722380.88,0.0,331969.08,1054349.95,0,1,0,0,0,1
210,1663895.14,1663895.14,0.0,0.0,0.0,0,0,0,0,1,1
513,159724.42,159724.42,0.0,1148566.96,1308291.39,0,1,0,0,0,1
198,152961.49,152961.49,0.0,0.0,0.0,0,0,0,0,1,1
322,20986.02,20986.02,0.0,0.0,0.0,0,0,0,0,1,1
709,14148.64,14148.64,0.0,79499.16,93647.8,0,1,0,0,0,1
670,1097309.24,1097309.24,0.0,0.0,0.0,0,0,0,0,1,1
442,3085.45,3085.45,0.0,45631.02,48716.47,0,1,0,0,0,1
403,2371324.81,2371324.81,0.0,0.0,0.0,0,0,0,0,1,1
272,253672.83,253672.83,0.0,0.0,0.0,0,0,0,0,1,1
322,365114.84,365114.84,0.0,89333.98,454448.82,0,1,0,0,0,1
688,7442005.19,7442005.19,0.0,0.0,7442005.19,0,1,0,0,0,1
240,723782.37,723782.37,0.0,0.0,0.0,0,0,0,0,1,1
106,1409248.64,1409248.64,0.0,914125.46,2323374.1,0,1,0,0,0,1
185,63009.43,63009.43,0.0,1057339.93,1120349.36,0,1,0,0,0,1
379,17216.14,17216.14,0.0,30730.87,47947.01,0,1,0,0,0,1
446,311487.14,311487.14,0.0,753508.71,1064995.85,0,1,0,0,0,1
441,1032168.79,1032168.79,0.0,805209.56,1837378.34,0,1,0,0,0,1
74,4375931.29,4375931.29,0.0,0.0,0.0,0,0,0,0,1,1
37,503793.25,503793.25,0.0,10096055.39,10599848.64,0,1,0,0,0,1
509,40836.05,40836.05,0.0,1125471.43,1166307.48,0,1,0,0,0,1
309,222694.08,222694.08,0.0,0.0,222694.08,0,1,0,0,0,1
563,102371.12,102371.12,0.0,0.0,102371.12,0,1,0,0,0,1
642,450060.37,450060.37,0.0,100205.45,550265.82,0,1,0,0,0,1
104,1762680.47,1762680.47,0.0,0.0,0.0,0,0,0,0,1,1
424,2772748.37,2772748.37,0.0,0.0,0.0,0,0,0,0,1,1
603,1263340.66,1263340.66,0.0,4780628.29,6043968.95,0,1,0,0,0,1
664,171935.25,171935.25,0.0,1659262.19,1831197.43,0,1,0,0,0,1
449,166880.54,166880.54,0.0,0.0,0.0,0,0,0,0,1,1
277,242678.33,242678.33,0.0,812517.66,1055196.0,0,1,0,0,0,1
662,1468304.35,1468304.35,0.0,0.0,1468304.35,0,1,0,0,0,1
143,32076.17,32076.17,0.0,905007.28,937083.46,0,1,0,0,0,1
635,1363674.48,1363674.48,0.0,0.0,1363674.48,0,1,0,0,0,1
355,5338162.8,5338162.8,0.0,0.0,0.0,0,0,0,0,1,1
566,2202575.1,2202575.1,0.0,1006442.23,3209017.33,0,1,0,0,0,1
92,1461930.03,1461930.03,0.0,0.0,0.0,0,0,0,0,1,1
240,806850.06,806850.06,0.0,0.0,0.0,0,0,0,0,1,1
183,4354175.33,4354175.33,0.0,0.0,4778329.47,0,1,0,0,0,1
697,106850.22,106850.22,0.0,0.0,0.0,0,0,0,0,1,1
459,4153.02,4153.02,0.0,0.0,4153.02,0,1,0,0,0,1
351,6417789.09,6417789.09,0.0,0.0,0.0,0,0,0,0,1,1
679,403274.41,403274.41,0.0,0.0,0.0,0,0,0,0,1,1
601,414973.48,414973.48,0.0,0.0,0.0,0,0,0,0,1,1
230,3774746.08,3774746.08,0.0,0.0,0.0,0,0,0,0,1,1
157,2498837.82,2498837.82,0.0,0.0,0.0,0,0,0,0,1,1
511,1367070.94,1367070.94,0.0,0.0,0.0,0,0,0,0,1,1
339,6515.64,6515.64,0.0,0.0,0.0,0,0,0,0,1,1
45,4919642.57,4919642.57,0.0,1414095.92,6333738.49,0,1,0,0,0,1
380,799797.88,799797.88,0.0,4381942.46,5181740.34,0,1,0,0,0,1
16,2701905.3,2701905.3,0.0,57418.0,2759323.3,0,1,0,0,0,1
295,9366.63,9366.63,0.0,0.0,0.0,0,0,0,0,1,1
94,460635.82,460635.82,0.0,0.0,0.0,0,0,0,0,1,1
329,84312.29,84312.29,0.0,121545.95,205858.24,0,1,0,0,0,1
528,392767.71,392767.71,0.0,90169.81,482937.52,0,1,0,0,0,1
294,806863.3,806863.3,0.0,2344186.16,3151049.45,0,1,0,0,0,1
27,329937.88,329937.88,0.0,349407.23,679345.1,0,1,0,0,0,1
302,43235.71,43235.71,0.0,0.0,0.0,0,0,0,0,1,1
109,126375.17,126375.17,0.0,0.0,0.0,0,0,0,0,1,1
7,5460002.91,5460002.91,0.0,0.0,0.0,0,0,0,0,1,1
314,271150.29,271150.29,0.0,105282.66,376432.95,0,1,0,0,0,1
697,1226390.31,1226390.31,0.0,203175.25,1429565.56,0,1,0,0,0,1
238,5274773.52,5274773.52,0.0,0.0,0.0,0,0,0,0,1,1
367,972009.75,972009.75,0.0,0.0,0.0,0,0,0,0,1,1
395,134297.68,134297.68,0.0,0.0,0.0,0,0,0,0,1,1
69,19776.71,19776.71,0.0,1138941.53,1158718.24,0,1,0,0,0,1
342,348952.97,348952.97,0.0,0.0,0.0,0,0,0,0,1,1
126,938288.58,938288.58,0.0,0.0,0.0,0,0,0,0,1,1
345,132973.41,132973.41,0.0,0.0,0.0,0,0,0,0,1,1
632,82209.71,82209.71,0.0,841367.51,923577.22,0,1,0,0,0,1
21,158299.34,158299.34,0.0,36152.54,271369.74,0,1,0,0,0,1
9,11308.0,11308.0,0.0,0.0,0.0,0,0,0,0,1,1
264,7304.56,7304.56,0.0,0.0,0.0,0,0,0,0,1,1
584,597806.2,597806.2,0.0,0.0,0.0,0,0,0,0,1,1
710,10000000.0,27418265.31,17418265.31,0.0,0.0,0,0,0,0,1,1
483,22990.73,22990.73,0.0,3279840.64,3302831.37,0,1,0,0,0,1
398,3580542.06,3580542.06,0.0,0.0,0.0,0,0,0,0,1,1
387,9110884.44,9110884.44,0.0,0.0,9110884.44,0,1,0,0,0,1
450,133057.11,133057.11,0.0,27926.24,160983.35,0,1,0,0,0,1
370,811459.21,811459.21,0.0,0.0,0.0,0,0,0,0,1,1
464,336917.97,336917.97,0.0,229355.59,566273.55,0,1,0,0,0,1
83,365099.76,365099.76,0.0,32745.23,397844.99,0,1,0,0,0,1
360,758848.47,758848.47,0.0,0.0,0.0,0,0,0,0,1,1
681,807466.16,807466.16,0.0,0.0,0.0,0,0,0,0,1,1
212,4953893.08,4953893.08,4953893.08,0.0,0.0,0,0,0,0,1,1
393,432958.83,432958.83,0.0,0.0,432958.83,0,1,0,0,0,1
305,1309602.55,1309602.55,0.0,0.0,0.0,0,0,0,0,1,1
583,1583.28,1583.28,0.0,826666.86,828250.14,0,1,0,0,0,1
279,601222.02,601222.02,0.0,0.0,0.0,0,0,0,0,1,1
134,10000000.0,13892156.3,3892156.3,0.0,0.0,0,0,0,0,1,1
214,106434.23,106434.23,0.0,0.0,163775.04,0,1,0,0,0,1
671,3544.76,3544.76,0.0,1149120.99,1152665.75,0,1,0,0,0,1
36,32382.96,32382.96,0.0,0.0,32382.96,0,1,0,0,0,1
306,143175.23,143175.23,0.0,0.0,0.0,0,0,0,0,1,1
682,5271.46,5271.46,0.0,11605234.19,11610505.64,0,1,0,0,0,1
249,369448.2,369448.2,0.0,0.0,0.0,0,0,0,0,1,1
654,668595.91,668595.91,0.0,0.0,0.0,0,0,0,0,1,1
591,4863106.47,4863106.47,0.0,0.0,4863106.47,0,1,0,0,0,1
273,296212.67,296212.67,0.0,88494.23,384706.9,0,1,0,0,0,1
554,353785.26,353785.26,0.0,0.0,353785.26,0,1,0,0,0,1
153,1027260.28,1027260.28,0.0,0.0,0.0,0,0,0,0,1,1
450,10000000.0,10000000.0,0.0,415882.73,10415882.73,0,1,0,0,0,1
439,203119.08,203119.08,0.0,0.0,0.0,0,0,0,0,1,1
646,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
562,2305939.38,2305939.38,0.0,0.0,2305939.38,0,1,0,0,0,1
538,2136099.59,2136099.59,0.0,466582.86,2602682.46,0,1,0,0,0,1
661,6695070.79,6695070.79,0.0,4177322.28,10872393.07,0,1,0,0,0,1
55,109028.8,109028.8,0.0,674110.57,783139.37,0,1,0,0,0,1
269,676882.33,676882.33,0.0,0.0,0.0,0,0,0,0,1,1
43,29988.0,29988.0,0.0,0.0,0.0,0,0,0,0,1,1
319,88424.06,88424.06,0.0,0.0,0.0,0,0,0,0,1,1
218,957432.32,957432.32,0.0,0.0,0.0,0,0,0,0,1,1
396,233699.25,233699.25,0.0,0.0,0.0,0,0,0,0,1,1
55,167715.53,167715.53,0.0,492360.21,660075.73,0,1,0,0,0,1
61,1372301.24,1372301.24,0.0,0.0,0.0,0,0,0,0,1,1
25,802382.45,802382.45,0.0,0.0,802382.45,0,1,0,0,0,1
64,104957.85,104957.85,0.0,29237.79,134195.64,0,1,0,0,0,1
277,621387.64,621387.64,0.0,0.0,0.0,0,0,0,0,1,1
391,495773.64,495773.64,0.0,0.0,0.0,0,0,0,0,1,1
273,27059.86,27059.86,0.0,0.0,0.0,0,0,0,0,1,1
384,2374412.42,2374412.42,0.0,44425.75,2418838.17,0,1,0,0,0,1
412,381977.83,381977.83,0.0,0.0,0.0,0,0,0,0,1,1
430,221511.12,221511.12,0.0,201354.78,422865.9,0,1,0,0,0,1
39,238717.5,238717.5,0.0,601511.4,671690.05,0,1,0,0,0,1
51,1398946.33,1398946.33,0.0,0.0,0.0,0,0,0,0,1,1
643,40651.96,40651.96,0.0,1737062.67,1777714.62,0,1,0,0,0,1
89,43928.31,43928.31,0.0,0.0,0.0,0,0,0,0,1,1
171,1437291.89,1437291.89,0.0,0.0,0.0,0,0,0,0,1,1
146,7114590.07,7114590.07,0.0,172225.02,7286815.09,0,1,0,0,0,1
450,36267.62,36267.62,0.0,6310213.47,6346481.09,0,1,0,0,0,1
461,6273660.45,6273660.45,0.0,0.0,0.0,0,0,0,0,1,1
239,71867.47,71867.47,0.0,71658.84,143526.32,0,1,0,0,0,1
150,67653.75,67653.75,0.0,0.0,0.0,0,0,0,0,1,1
568,32521.24,32521.24,0.0,0.0,0.0,0,0,0,0,1,1
652,2911505.23,2911505.23,0.0,0.0,0.0,0,0,0,0,1,1
317,223228.11,223228.11,0.0,252901.53,476129.65,0,1,0,0,0,1
261,591032.52,591032.52,0.0,30597.3,621629.81,0,1,0,0,0,1
671,10000000.0,33441041.46,23441041.46,0.0,0.0,0,0,0,0,1,1
336,15560.34,15560.34,0.0,0.0,0.0,0,0,0,0,1,1
423,207241.52,207241.52,0.0,0.0,0.0,0,0,0,0,1,1
187,2044841.02,2044841.02,0.0,397169.1,2442010.12,0,1,0,0,0,1
623,58050.78,58050.78,0.0,0.0,0.0,0,0,0,0,1,1
8,29707.86,29707.86,0.0,0.0,0.0,0,0,0,0,1,1
207,328110.3,328110.3,0.0,0.0,0.0,0,0,0,0,1,1
237,10000000.0,13924102.18,3924102.18,0.0,0.0,0,0,0,0,1,1
473,70239.81,70239.81,0.0,255444.42,325684.23,0,1,0,0,0,1
610,33964.87,33964.87,0.0,0.0,0.0,0,0,0,0,1,1
591,111764.7,111764.7,0.0,0.0,0.0,0,0,0,0,1,1
230,1827209.07,1827209.07,0.0,0.0,0.0,0,0,0,0,1,1
313,5818863.13,5818863.13,0.0,0.0,0.0,0,0,0,0,1,1
271,1621056.88,1621056.88,0.0,511091.84,2132148.72,0,1,0,0,0,1
85,1529614.71,1529614.71,0.0,0.0,1529614.71,0,1,0,0,0,1
553,1688761.08,1688761.08,0.0,0.0,1688761.08,0,1,0,0,0,1
255,667257.72,667257.72,0.0,0.0,667257.72,0,1,0,0,0,1
464,1506795.1,1506795.1,0.0,39851.76,1546646.86,0,1,0,0,0,1
427,59749.28,59749.28,0.0,0.0,0.0,0,0,0,0,1,1
189,358529.2,358529.2,0.0,0.0,0.0,0,0,0,0,1,1
617,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,1
561,1383818.98,1383818.98,0.0,26146.79,1409965.77,0,1,0,0,0,1
591,609239.75,609239.75,0.0,0.0,0.0,0,0,0,0,1,1
101,146681.74,146681.74,0.0,0.0,0.0,0,0,0,0,1,1
178,1796069.2,1796069.2,0.0,0.0,1796069.2,0,1,0,0,0,1
53,931684.75,931684.75,0.0,3608144.66,4539829.41,0,1,0,0,0,1
645,21990.52,21990.52,0.0,0.0,0.0,0,0,0,0,1,1
47,667043.9,667043.9,0.0,104132.27,771176.17,0,1,0,0,0,1
617,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
160,2432747.48,2432747.48,0.0,9362679.89,11795427.37,0,1,0,0,0,1
115,120232.13,120232.13,0.0,0.0,0.0,0,0,0,0,1,1
330,19692.68,19692.68,0.0,0.0,0.0,0,0,0,0,1,1
675,10000000.0,12772043.9,2772043.9,0.0,0.0,0,0,0,0,1,1
185,164213.17,164213.17,0.0,0.0,0.0,0,0,0,0,1,1
340,4677358.76,4677358.76,0.0,0.0,0.0,0,0,0,0,1,1
684,459.38,459.38,0.0,0.0,0.0,0,0,0,0,1,1
380,70125.14,70125.14,0.0,0.0,0.0,0,0,0,0,1,1
149,172510.95,172510.95,0.0,0.0,0.0,0,0,0,0,1,1
64,31574.65,31574.65,0.0,199385.83,230960.48,0,1,0,0,0,1
481,548677.33,548677.33,0.0,0.0,0.0,0,0,0,0,1,1
647,964876.58,964876.58,0.0,203741.11,1168617.69,0,1,0,0,0,1
193,103368.58,103368.58,0.0,0.0,103368.58,0,1,0,0,0,1
16,121626.82,121626.82,0.0,0.0,0.0,0,0,0,0,1,1
97,707870.44,707870.44,0.0,0.0,0.0,0,0,0,0,1,1
620,161272.92,161272.92,0.0,0.0,0.0,0,0,0,0,1,1
461,226689.16,226689.16,0.0,0.0,0.0,0,0,0,0,1,1
66,2322909.69,2322909.69,0.0,0.0,0.0,0,0,0,0,1,1
425,460434.46,460434.46,0.0,1046172.48,1506606.94,0,1,0,0,0,1
211,157137.97,157137.97,0.0,3163298.04,3320436.01,0,1,0,0,0,1
400,436757.76,436757.76,0.0,0.0,0.0,0,0,0,0,1,1
353,275082.0,275082.0,0.0,0.0,0.0,0,0,0,0,1,1
643,3092085.39,3092085.39,0.0,120913.17,3212998.55,0,1,0,0,0,1
453,134725.66,134725.66,0.0,0.0,0.0,0,0,0,0,1,1
183,627903.12,627903.12,0.0,0.0,627903.12,0,1,0,0,0,1
259,72782.82,72782.82,0.0,0.0,0.0,0,0,0,0,1,1
482,132438.82,132438.82,0.0,0.0,132438.82,0,1,0,0,0,1
549,668473.23,668473.23,0.0,0.0,0.0,0,0,0,0,1,1
56,136562.78,136562.78,0.0,0.0,0.0,0,0,0,0,1,1
628,709950.57,709950.57,0.0,0.0,709950.57,0,1,0,0,0,1
564,3968964.4,3968964.4,0.0,0.0,0.0,0,0,0,0,1,1
291,2324907.08,2324907.08,0.0,0.0,0.0,0,0,0,0,1,1
322,71329.73,71329.73,0.0,0.0,71329.73,0,1,0,0,0,1
489,4241.44,4241.44,0.0,0.0,0.0,0,0,0,0,1,1
11,2100.0,2100.0,0.0,0.0,0.0,0,0,0,0,1,1
156,619836.33,619836.33,0.0,712633.49,1332469.82,0,1,0,0,0,1
265,415437.27,415437.27,0.0,0.0,0.0,0,0,0,0,1,1
383,167907.12,167907.12,0.0,0.0,0.0,0,0,0,0,1,1
366,1846748.79,1846748.79,0.0,0.0,0.0,0,0,0,0,1,1
569,15093.69,15093.69,0.0,700860.28,715953.97,0,1,0,0,0,1
420,341956.42,341956.42,0.0,2191293.04,2533249.45,0,1,0,0,0,1
270,144731.73,144731.73,0.0,0.0,0.0,0,0,0,0,1,1
188,237642.64,237642.64,0.0,113161.91,350804.55,0,1,0,0,0,1
365,86258.11,86258.11,0.0,0.0,0.0,0,0,0,0,1,1
629,8488865.83,8488865.83,0.0,0.0,0.0,0,0,0,0,1,1
12,2066467.64,2066467.64,0.0,194510.24,3098566.67,0,1,0,0,0,1
627,2756011.78,2756011.78,0.0,148471.56,2904483.35,0,1,0,0,0,1
383,106601.15,106601.15,0.0,2361916.89,2468518.04,0,1,0,0,0,1
442,1487505.07,1487505.07,0.0,0.0,1487505.07,0,1,0,0,0,1
363,2115503.99,2115503.99,0.0,0.0,0.0,0,0,0,0,1,1
228,266836.35,266836.35,0.0,0.0,0.0,0,0,0,0,1,1
6,85354.69,85354.69,0.0,0.0,0.0,0,0,0,0,1,1
457,1017016.67,1017016.67,0.0,0.0,0.0,0,0,0,0,1,1
618,1743864.1,1743864.1,0.0,145959.55,1889823.65,0,1,0,0,0,1
698,131842.85,131842.85,0.0,0.0,0.0,0,0,0,0,1,1
145,150245.05,150245.05,0.0,0.0,0.0,0,0,0,0,1,1
219,2312944.11,2312944.11,0.0,0.0,0.0,0,0,0,0,1,1
58,109525.67,109525.67,0.0,3997342.61,4106868.28,0,1,0,0,0,1
392,193706.98,193706.98,0.0,0.0,0.0,0,0,0,0,1,1
63,14017.38,14017.38,0.0,0.0,14017.38,0,1,0,0,0,1
102,872199.82,872199.82,0.0,5447159.73,6319359.54,0,1,0,0,0,1
191,416284.7,416284.7,0.0,0.0,0.0,0,0,0,0,1,1
692,466218.08,466218.08,0.0,0.0,0.0,0,0,0,0,1,1
481,20296.68,20296.68,0.0,129269.88,149566.56,0,1,0,0,0,1
465,2577489.07,2577489.07,0.0,0.0,2577489.07,0,1,0,0,0,1
258,2684142.41,2684142.41,0.0,209538.74,2893681.15,0,1,0,0,0,1
47,202978.65,0.0,0.0,2122336.55,2325315.19,0,0,0,0,1,1
164,276042.59,276042.59,0.0,734229.64,1010272.23,0,1,0,0,0,1
56,2776135.33,2776135.33,0.0,0.0,0.0,0,0,0,0,1,1
231,105080.35,105080.35,0.0,0.0,0.0,0,0,0,0,1,1
151,258103.59,258103.59,0.0,244362.91,502466.5,0,1,0,0,0,1
587,288263.38,288263.38,0.0,0.0,0.0,0,0,0,0,1,1
251,345425.57,345425.57,0.0,0.0,0.0,0,0,0,0,1,1
120,1860190.06,1860190.06,0.0,0.0,0.0,0,0,0,0,1,1
530,148680.12,148680.12,0.0,0.0,148680.12,0,1,0,0,0,1
353,839008.91,839008.91,0.0,0.0,0.0,0,0,0,0,1,1
465,44946.2,44946.2,0.0,1136952.09,1181898.29,0,1,0,0,0,1
294,79446.06,79446.06,0.0,0.0,79446.06,0,1,0,0,0,1
518,242896.12,242896.12,0.0,0.0,0.0,0,0,0,0,1,1
42,1566057.28,1566057.28,0.0,0.0,1566057.28,0,1,0,0,0,1
42,36359.57,36359.57,0.0,20206.65,56566.22,0,1,0,0,0,1
59,192765.49,192765.49,0.0,0.0,0.0,0,0,0,0,1,1
561,348983.86,348983.86,0.0,0.0,0.0,0,0,0,0,1,1
51,361460.79,361460.79,0.0,0.0,0.0,0,0,0,0,1,1
169,286306.33,286306.33,0.0,1617120.72,1903427.05,0,1,0,0,0,1
485,3351304.78,3351304.78,0.0,299999.02,3651303.79,0,1,0,0,0,1
360,261742.96,261742.96,0.0,202735.19,464478.14,0,1,0,0,0,1
343,237943.62,237943.62,0.0,2391221.01,2629164.62,0,1,0,0,0,1
499,43308.07,43308.07,0.0,289285.73,332593.8,0,1,0,0,0,1
300,264058.41,264058.41,0.0,0.0,0.0,0,0,0,0,1,1
664,397069.12,397069.12,0.0,0.0,0.0,0,0,0,0,1,1
581,801763.51,801763.51,0.0,0.0,0.0,0,0,0,0,1,1
212,94261.84,94261.84,0.0,112303.11,206564.95,0,1,0,0,0,1
100,28871.9,28871.9,0.0,500205.51,529077.41,0,1,0,0,0,1
25,781953.11,781953.11,0.0,0.0,781953.11,0,1,0,0,0,1
398,55247.48,55247.48,0.0,11215285.22,11270532.7,0,1,0,0,0,1
702,3171085.59,3171085.59,3171085.59,0.0,0.0,0,0,0,0,1,1
117,149279.69,149279.69,0.0,229339.41,378619.1,0,1,0,0,0,1
483,3488355.65,3488355.65,0.0,0.0,0.0,0,0,0,0,1,1
133,57512.29,57512.29,0.0,0.0,0.0,0,0,0,0,1,1
551,3227.06,3227.06,0.0,0.0,0.0,0,0,0,0,1,1
336,170038.31,170038.31,0.0,0.0,0.0,0,0,0,0,1,1
699,162326.52,162326.52,0.0,0.0,0.0,0,0,0,0,1,1
358,1438737.78,1438737.78,0.0,7014552.73,8453290.51,0,1,0,0,0,1
357,653151.55,653151.55,0.0,47452.25,700603.81,0,1,0,0,0,1
667,429257.45,429257.45,0.0,0.0,429257.45,0,1,0,0,0,1
115,1844357.26,1844357.26,0.0,3549005.46,5393362.71,0,1,0,0,0,1
370,283976.3,283976.3,0.0,0.0,0.0,0,0,0,0,1,1
78,113829.89,113829.89,0.0,0.0,113829.89,0,1,0,0,0,1
558,889.76,889.76,0.0,0.0,0.0,0,0,0,0,1,1
200,7482670.24,7482670.24,0.0,0.0,0.0,0,0,0,0,1,1
559,1431634.93,1431634.93,0.0,0.0,0.0,0,0,0,0,1,1
66,4631432.03,4631432.03,0.0,122727.22,4754159.25,0,1,0,0,0,1
674,306505.03,306505.03,0.0,0.0,0.0,0,0,0,0,1,1
210,1651948.79,1651948.79,0.0,1014365.76,2666314.55,0,1,0,0,0,1
7,21729.0,21729.0,0.0,0.0,0.0,0,0,0,0,1,1
590,2117503.53,2117503.53,0.0,579766.18,2697269.71,0,1,0,0,0,1
501,9301213.46,9301213.46,0.0,0.0,0.0,0,0,0,0,1,1
248,4011314.1,4011314.1,0.0,229237.42,4240551.52,0,1,0,0,0,1
142,73064.41,73064.41,0.0,0.0,0.0,0,0,0,0,1,1
368,1050635.77,1050635.77,0.0,150217.9,1200853.67,0,1,0,0,0,1
625,2480321.85,2480321.85,0.0,0.0,0.0,0,0,0,0,1,1
528,181224.98,181224.98,0.0,0.0,0.0,0,0,0,0,1,1
131,2745923.02,2745923.02,0.0,3749390.59,6495313.61,0,1,0,0,0,1
361,1082308.05,1082308.05,0.0,0.0,0.0,0,0,0,0,1,1
13,2686564.04,2686564.04,0.0,0.0,0.0,0,0,0,0,1,1
249,299298.5,299298.5,0.0,30615.0,329913.5,0,1,0,0,0,1
449,1965786.11,1965786.11,0.0,0.0,0.0,0,0,0,0,1,1
184,60519.74,60519.74,0.0,54295.32,182654.5,0,1,0,0,0,1
646,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,1
201,2477661.97,2477661.97,0.0,25166.02,2502828.0,0,1,0,0,0,1
339,164382.72,164382.72,0.0,0.0,0.0,0,0,0,0,1,1
461,830991.53,830991.53,0.0,48795.65,879787.17,0,1,0,0,0,1
548,126431.61,126431.61,0.0,0.0,0.0,0,0,0,0,1,1
607,265680.73,265680.73,0.0,71851.62,337532.35,0,1,0,0,0,1
71,91691.75,91691.75,0.0,329117.96,420809.71,0,1,0,0,0,1
295,1748611.28,1748611.28,0.0,113025.94,1861637.22,0,1,0,0,0,1
538,202968.27,202968.27,0.0,618614.54,821582.81,0,1,0,0,0,1
296,717046.74,717046.74,0.0,313951.85,1030998.59,0,1,0,0,0,1
416,3019699.77,3019699.77,0.0,0.0,0.0,0,0,0,0,1,1
646,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1
