step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
715,41251.98,20490.0,61741.98,151159.51,109907.53,1,0,0,0,0,0
715,3978.8,22213.0,18234.2,0.0,0.0,0,0,0,1,0,0
715,17513.96,25297.0,7783.04,0.0,0.0,0,0,0,1,0,0
715,565801.96,598.0,0.0,304835.2,870637.16,0,0,0,0,1,0
715,293659.08,28164.0,0.0,620461.97,914121.04,0,0,0,0,1,0
715,272141.86,31996.0,0.0,0.0,272141.86,0,1,0,0,0,0
715,177788.4,50430.0,0.0,1010960.0,1188748.41,0,0,0,0,1,0
715,7705.12,31749.0,24043.88,0.0,0.0,0,0,0,1,0,0
715,14954.78,8064.0,0.0,0.0,0.0,0,0,0,1,0,0
715,218543.11,19936.0,0.0,148476.23,367019.35,0,1,0,0,0,0
715,2915.1,50379.0,47463.9,0.0,0.0,0,0,0,1,0,0
715,16609.03,31093.0,14483.97,138270.7,154879.73,0,1,0,0,0,0
715,8950.78,15134.0,6183.22,0.0,0.0,0,0,0,1,0,0
715,8149.51,50130.0,41980.49,0.0,0.0,0,0,0,1,0,0
715,157079.0,4005.0,161084.0,0.0,0.0,1,0,0,0,0,0
715,7716.54,113181.0,120897.54,0.0,0.0,1,0,0,0,0,0
715,115577.45,5362.0,0.0,20437.57,136015.02,0,1,0,0,0,0
715,119885.63,2851.0,0.0,0.0,119885.63,0,1,0,0,0,0
715,205455.48,14627.0,220082.48,0.0,0.0,1,0,0,0,0,0
715,17862.98,39243.0,21380.02,0.0,0.0,0,0,0,1,0,0
715,7345.27,20044.0,12698.73,0.0,0.0,0,0,0,1,0,0
715,168665.62,35711.0,0.0,79242.81,247908.44,0,1,0,0,0,0
715,331474.02,20720.0,352194.02,115581.84,0.0,1,0,0,0,0,0
715,58631.79,4403.0,0.0,264908.45,323540.24,0,1,0,0,0,0
715,26325.47,6009.0,0.0,106729.08,133054.55,0,1,0,0,0,0
715,22657.3,317.0,0.0,0.0,0.0,0,0,0,1,0,0
715,159473.13,24314.0,0.0,118587.6,278060.74,0,1,0,0,0,0
715,56018.99,76506.0,20487.01,0.0,56018.99,0,1,0,0,0,0
715,15662.18,50899.0,66561.18,1989719.12,1974056.94,1,0,0,0,0,0
715,61339.51,10683.0,0.0,0.0,61339.51,0,1,0,0,0,0
715,36982.81,759.0,0.0,0.0,36982.81,0,1,0,0,0,0
715,16717.27,11412.0,0.0,0.0,0.0,0,0,0,1,0,0
715,2755.61,201158.0,198402.39,0.0,0.0,0,0,0,1,0,0
715,83626.95,101262.0,17635.05,2153821.22,2237448.17,0,1,0,0,0,0
715,15364.27,55310.0,39945.73,0.0,0.0,0,0,0,1,0,0
715,120121.9,41410.0,0.0,766302.42,886424.32,0,1,0,0,0,0
715,20957.32,11516.0,0.0,0.0,0.0,0,0,0,1,0,0
715,6134.41,11845.0,5710.59,179601.98,185736.39,0,1,0,0,0,0
715,62891.38,114011.0,51119.62,0.0,62891.38,0,1,0,0,0,0
715,38159.2,23.0,38182.2,705813.32,667654.12,1,0,0,0,0,0
715,281473.16,21558.0,0.0,0.0,281473.16,0,1,0,0,0,0
715,107136.37,123032.0,15895.63,5554989.42,5662125.79,0,1,0,0,0,0
715,187289.91,15103.0,0.0,2385804.63,2573094.54,0,1,0,0,0,0
715,2733.37,11844.0,9110.63,0.0,0.0,0,0,0,1,0,0
715,223161.41,19397.0,242558.41,118913.09,0.0,1,0,0,0,0,0
715,182460.18,1900.0,0.0,0.0,182460.18,0,0,0,0,1,0
715,314038.64,287.0,0.0,0.0,314038.64,0,1,0,0,0,0
715,106290.36,15889.0,0.0,0.0,106290.36,0,1,0,0,0,0
715,43782.22,38645.0,0.0,0.0,43782.22,0,1,0,0,0,0
715,66957.85,351430.0,418387.85,0.0,0.0,1,0,0,0,0,0
715,14490.01,11026.0,0.0,0.0,0.0,0,0,0,1,0,0
715,29167.27,2925.0,0.0,308186.56,337353.83,0,1,0,0,0,0
715,209331.09,72230.0,0.0,62091.41,271422.5,0,1,0,0,0,0
715,168323.3,75017.0,0.0,0.0,168323.3,0,1,0,0,0,0
715,115322.5,126242.0,10919.5,108414.52,223737.02,0,1,0,0,0,0
715,37405.99,14064.0,0.0,89866.65,127272.64,0,1,0,0,0,0
715,30167.29,92098.0,61930.71,1257190.33,1287357.62,0,1,0,0,0,0
715,122011.33,101453.0,0.0,49697.56,171708.89,0,1,0,0,0,0
715,94610.01,20712.0,0.0,3982767.68,4077377.7,0,1,0,0,0,0
715,7310.6,16904.0,9593.4,0.0,0.0,0,0,0,1,0,0
715,6748.25,1215.0,0.0,0.0,0.0,0,0,0,1,0,0
715,133911.19,72235.0,0.0,284571.32,418482.52,0,1,0,0,0,0
715,109017.0,155.0,109172.0,112102.66,3085.66,1,0,0,0,0,0
715,56556.33,11315.0,67871.33,1863127.42,1806571.09,1,0,0,0,0,0
715,313545.69,20609.0,0.0,545773.96,859319.66,0,1,0,0,0,0
715,4010.09,84547.0,80536.91,0.0,0.0,0,0,0,1,0,0
715,7651.08,15617.0,7965.92,0.0,0.0,0,0,0,1,0,0
715,98496.72,202632.0,104135.28,1100397.95,1198894.67,0,1,0,0,0,0
715,6.46,17658.0,17651.54,0.0,0.0,0,0,0,1,0,0
715,75264.87,11932.0,0.0,1535939.24,1611204.11,0,1,0,0,0,0
715,12203.97,30188.0,17984.03,0.0,0.0,0,0,0,1,0,0
715,185648.8,119264.0,0.0,177801.85,363450.65,0,1,0,0,0,0
715,397540.47,14109.0,0.0,491213.43,999635.19,0,1,0,0,0,0
715,13009.27,279755.0,292764.27,0.0,0.0,1,0,0,0,0,0
715,29262.52,838.0,30100.52,11447.84,0.0,1,0,0,0,0,0
715,14834.8,32465.0,17630.2,0.0,14834.8,0,1,0,0,0,0
715,62264.8,198463.0,136198.2,259297.61,321562.41,0,1,0,0,0,0
715,9015.03,131993.0,122977.97,0.0,0.0,0,0,0,1,0,0
715,277273.77,4653.0,0.0,1069261.59,1346535.37,0,1,0,0,0,0
715,9625.32,69412.0,59786.68,0.0,0.0,0,0,0,1,0,0
715,401555.17,13794.0,0.0,99092.96,500648.13,0,0,0,0,1,0
715,39568.58,187644.0,148075.42,496548.66,536117.25,0,1,0,0,0,0
715,67828.51,30392.0,98220.51,65004.87,0.0,1,0,0,0,0,0
715,89968.98,26385.0,0.0,1014129.93,1104098.91,0,1,0,0,0,0
715,13647.33,10056.0,0.0,0.0,0.0,0,0,0,1,0,0
715,166195.62,80566.0,246761.62,774937.78,608742.17,1,0,0,0,0,0
715,97316.62,52771.0,0.0,101821.49,199138.1,0,1,0,0,0,0
715,63183.79,20017.0,0.0,2969595.95,3032779.74,0,1,0,0,0,0
715,85192.36,30605.0,0.0,0.0,85192.36,0,1,0,0,0,0
715,268694.44,596.0,0.0,893666.15,1162360.58,0,1,0,0,0,0
715,308971.95,60730.0,0.0,893330.89,1202302.84,0,0,0,0,1,0
715,38491.34,92462.0,53970.66,3226615.28,3265106.62,0,1,0,0,0,0
715,119574.42,3488.0,0.0,0.0,119574.42,0,1,0,0,0,0
715,9345.44,9006.0,0.0,0.0,0.0,0,0,0,1,0,0
715,168630.45,10569.0,0.0,0.0,168630.45,0,1,0,0,0,0
715,49528.52,16914.0,0.0,1004860.22,1054388.74,0,1,0,0,0,0
715,4741.6,196.0,0.0,0.0,0.0,0,0,0,1,0,0
715,394543.74,758.0,0.0,0.0,394543.74,0,0,0,0,1,0
715,5843.99,572.0,0.0,0.0,0.0,0,0,0,1,0,0
715,37415.37,245305.0,207889.63,0.0,0.0,0,0,0,1,0,0
715,5393.11,30255.0,24861.89,0.0,0.0,0,0,0,1,0,0
715,23640.71,135974.0,112333.29,1438654.49,1462295.21,0,1,0,0,0,0
715,6195.11,20509.0,14313.89,59537.52,65732.63,0,0,1,0,0,0
715,800598.66,10908.0,0.0,290317.07,1090915.73,0,0,0,0,1,0
715,14234.1,235859.0,221624.9,0.0,0.0,0,0,0,1,0,0
715,277594.56,22558.0,300152.56,230278.47,0.0,1,0,0,0,0,0
715,17213.59,1569.0,0.0,0.0,0.0,0,0,0,1,0,0
715,27330.24,243.0,0.0,0.0,0.0,0,0,0,1,0,0
715,5782.4,508610.0,502827.6,0.0,0.0,0,0,0,1,0,0
715,14149.23,516960.0,502810.77,0.0,0.0,0,0,0,1,0,0
715,11013.79,1724.0,0.0,0.0,0.0,0,0,0,1,0,0
715,16815.35,10477.0,0.0,97985.41,114800.76,0,1,0,0,0,0
715,94374.14,31686.0,0.0,1919876.6,2014250.74,0,1,0,0,0,0
715,112043.14,46369.0,0.0,545515.75,657558.89,0,1,0,0,0,0
715,153459.5,52888.0,206347.5,1298034.62,1144575.12,1,0,0,0,0,0
715,3242.6,594.0,0.0,0.0,0.0,0,0,0,1,0,0
715,886654.7,26757.0,0.0,191462.49,1078117.19,0,0,0,0,1,0
715,50516.58,402.0,0.0,1322204.87,1372721.45,0,1,0,0,0,0
715,74626.89,50571.0,125197.89,0.0,0.0,1,0,0,0,0,0
715,11943.97,14920.0,26863.97,0.0,0.0,1,0,0,0,0,0
715,20088.56,15362.0,0.0,0.0,20088.56,0,1,0,0,0,0
715,296.99,368.0,71.01,0.0,0.0,0,0,0,1,0,0
715,117165.8,103044.0,0.0,267728.34,384894.13,0,1,0,0,0,0
715,123968.98,2192.0,0.0,0.0,123968.98,0,1,0,0,0,0
715,6347.96,586.0,0.0,0.0,0.0,0,0,0,1,0,0
715,23626.91,39944.0,16317.09,198745.79,222372.7,0,1,0,0,0,0
715,1267.29,6155.0,4887.71,0.0,0.0,0,0,0,1,0,0
715,78626.76,377.0,0.0,0.0,78626.76,0,1,0,0,0,0
715,2394.16,40415.0,38020.84,0.0,0.0,0,0,0,1,0,0
715,463.32,285.0,0.0,0.0,0.0,0,0,0,1,0,0
715,37933.91,40985.0,78918.91,2334759.96,2296826.05,1,0,0,0,0,0
715,181695.54,75045.0,0.0,1788051.63,1969747.17,0,1,0,0,0,0
715,2986.13,6728.0,3741.87,106207.65,109193.78,0,1,0,0,0,0
715,108088.2,10640.0,0.0,310026.45,418114.66,0,1,0,0,0,0
715,445230.6,3586.0,448816.6,1135823.23,690592.63,1,0,0,0,0,0
715,101785.1,33106.0,134891.1,0.0,0.0,1,0,0,0,0,0
715,1842.7,475.0,0.0,0.0,0.0,0,0,0,1,0,0
715,16811.04,11523.0,0.0,0.0,0.0,0,0,0,1,0,0
715,204799.33,36405.0,241204.33,0.0,0.0,1,0,0,0,0,0
715,40403.41,227.0,40630.41,449443.48,409040.07,1,0,0,0,0,0
715,65673.42,20075.0,0.0,244977.62,310651.03,0,1,0,0,0,0
715,93481.75,121.0,0.0,10403.48,103885.23,0,1,0,0,0,0
715,47681.78,30193.0,0.0,1884438.01,1932119.79,0,1,0,0,0,0
715,155983.55,21654.0,177637.55,584275.42,428291.87,1,0,0,0,0,0
715,50464.21,101987.0,152451.21,3601604.89,3551140.68,1,0,0,0,0,0
715,92832.35,11059.0,103891.35,0.0,0.0,1,0,0,0,0,0
715,4784.06,56991.0,52206.94,0.0,0.0,0,0,0,1,0,0
715,201307.58,37265.0,0.0,48313.08,249620.66,0,1,0,0,0,0
715,159689.25,50092.0,0.0,1508123.46,1667812.72,0,1,0,0,0,0
715,192248.1,30842.0,0.0,382245.5,574493.6,0,1,0,0,0,0
715,6088.7,341740.0,335651.3,0.0,0.0,0,0,0,1,0,0
715,8871.91,50535.0,41663.09,0.0,0.0,0,0,0,1,0,0
715,179180.39,366.0,0.0,1406476.58,1585656.97,0,1,0,0,0,0
715,8301.34,11330.0,3028.66,0.0,0.0,0,0,0,1,0,0
715,126690.45,10780.0,0.0,1092.28,127782.73,0,1,0,0,0,0
715,8633.79,286.0,0.0,0.0,0.0,0,0,0,1,0,0
715,230209.62,15843.0,0.0,141050.64,371260.26,0,0,0,0,1,0
715,296076.87,151828.0,0.0,729036.55,1025113.42,0,1,0,0,0,0
715,324490.67,155164.0,0.0,965911.13,1290401.8,0,0,0,0,1,0
715,8443528.7,8443528.7,0.0,0.0,0.0,0,0,0,0,1,1
715,8443528.7,8443528.7,0.0,0.0,8443528.7,0,1,0,0,0,1
715,329273.03,67577.0,396850.03,3101319.2,2772046.17,1,0,0,0,0,0
715,17286.65,24602.0,7315.35,0.0,0.0,0,0,0,1,0,0
715,52181.75,11526.0,63707.75,1585494.94,1533313.19,1,0,0,0,0,0
715,77534.45,90356.0,12821.55,48087.68,125622.13,0,1,0,0,0,0
715,13898.3,317.0,0.0,0.0,0.0,0,0,0,1,0,0
715,152278.48,45253.0,0.0,0.0,152278.48,0,1,0,0,0,0
715,127913.49,34257.0,0.0,445611.2,573524.69,0,1,0,0,0,0
715,131079.15,66467.0,0.0,50978.55,182057.69,0,1,0,0,0,0
715,165380.99,36553.0,201933.99,626772.22,461391.23,1,0,0,0,0,0
715,170784.23,41148.0,0.0,0.0,170784.23,0,1,0,0,0,0
715,13384.89,969.0,0.0,0.0,0.0,0,0,0,1,0,0
715,115385.12,20570.0,0.0,0.0,115385.12,0,1,0,0,0,0
715,62888.76,36267.0,99155.76,456333.82,393445.07,1,0,0,0,0,0
715,67599.61,61466.0,0.0,8727859.39,8795459.0,0,1,0,0,0,0
715,198105.22,218.0,0.0,24528.21,222633.42,0,1,0,0,0,0
715,20188.34,102582.0,82393.66,1689057.97,1709246.32,0,1,0,0,0,0
715,105042.49,37808.0,0.0,143462.11,248504.6,0,0,0,0,1,0
715,103873.99,182.0,104055.99,240239.0,136365.01,1,0,0,0,0,0
715,798.03,69778.0,68979.97,0.0,0.0,0,0,0,1,0,0
715,119953.89,20436.0,0.0,0.0,119953.89,0,1,0,0,0,0
715,100176.21,39860.0,0.0,0.0,100176.21,0,1,0,0,0,0
715,148689.6,47571.0,196260.6,443540.68,294851.08,1,0,0,0,0,0
715,192.74,59284.0,59091.26,0.0,0.0,0,0,0,1,0,0
715,12386.49,4109.0,0.0,0.0,0.0,0,0,0,1,0,0
715,11104.91,5730.0,0.0,0.0,0.0,0,0,0,1,0,0
715,253835.15,6140.0,259975.15,654191.15,400356.0,1,0,0,0,0,0
715,24635.01,12097.0,0.0,247008.5,271643.51,0,1,0,0,0,0
715,286376.13,70743.0,0.0,705370.11,991746.24,0,1,0,0,0,0
715,364033.82,85447.0,449480.82,15226.24,0.0,1,0,0,0,0,0
715,232171.85,19959.0,0.0,0.0,232171.85,0,1,0,0,0,0
715,127163.51,20298.0,0.0,209196.0,336359.52,0,1,0,0,0,0
715,150708.06,2562.0,0.0,544897.92,695605.98,0,1,0,0,0,0
715,79143.09,42782.0,0.0,0.0,79143.09,0,1,0,0,0,0
715,21382.31,45348.0,23965.69,0.0,0.0,0,0,0,1,0,0
715,666340.61,76008.0,0.0,0.0,666340.61,0,0,0,0,1,0
715,296381.27,29970.0,326351.27,1628002.57,1331621.3,1,0,0,0,0,0
715,3808.62,1031.0,0.0,0.0,0.0,0,0,0,1,0,0
715,129972.41,50341.0,180313.41,27648.35,0.0,1,0,0,0,0,0
715,126636.18,11199.0,0.0,0.0,126636.18,0,1,0,0,0,0
715,237917.46,205669.0,0.0,24053.85,261971.31,0,1,0,0,0,0
715,32417.37,11368.0,0.0,95614.22,128031.59,0,1,0,0,0,0
715,82117.9,51917.0,0.0,233518.56,315636.46,0,1,0,0,0,0
715,229506.72,15371.0,0.0,221356.23,450862.94,0,1,0,0,0,0
715,2542.19,156201.0,153658.81,0.0,0.0,0,0,0,1,0,0
715,19747.12,22357.0,2609.88,0.0,0.0,0,0,0,1,0,0
715,194688.6,17954.0,0.0,0.0,194688.6,0,1,0,0,0,0
715,160620.31,14791.0,175411.31,641916.83,481296.52,1,0,0,0,0,0
715,29413.1,6019.0,0.0,0.0,29413.1,0,1,0,0,0,0
715,238651.35,114953.0,0.0,3043501.24,3282152.6,0,1,0,0,0,0
715,210242.28,52771.0,263013.28,2230596.32,2020354.04,1,0,0,0,0,0
715,5909.19,29096.0,23186.81,621506.61,627415.8,0,0,1,0,0,0
715,417962.13,136.0,418098.13,478945.06,60982.94,1,0,0,0,0,0
715,163078.14,37607.0,200685.14,436640.41,273562.27,1,0,0,0,0,0
715,66740.6,117081.0,183821.6,601241.77,534501.18,1,0,0,0,0,0
715,197914.64,106922.0,304836.64,0.0,0.0,1,0,0,0,0,0
715,78623.83,283.0,0.0,560362.52,638986.35,0,1,0,0,0,0
715,354646.08,28054.0,0.0,3606022.52,3960668.6,0,1,0,0,0,0
715,7823.41,21046.0,13222.59,0.0,0.0,0,0,0,1,0,0
715,64756.5,61619.0,126375.5,1523700.81,1458944.32,1,0,0,0,0,0
715,263692.81,50457.0,0.0,477399.32,741092.13,0,1,0,0,0,0
715,132515.78,11184.0,0.0,0.0,132515.78,0,1,0,0,0,0
715,126042.27,128389.0,2346.73,2009624.12,2135666.39,0,1,0,0,0,0
715,13552.69,5950.0,19502.69,52377.22,38824.53,1,0,0,0,0,0
715,128544.6,6012.0,0.0,69899.77,198444.37,0,0,0,0,1,0
715,224370.4,50484.0,0.0,473734.98,698105.38,0,1,0,0,0,0
715,218399.92,3074.0,0.0,0.0,218399.92,0,0,0,0,1,0
715,111413.59,470.0,0.0,128623.69,240037.28,0,1,0,0,0,0
715,9021.75,721705.0,712683.25,0.0,0.0,0,0,0,1,0,0
715,3797.57,50494.0,46696.43,0.0,0.0,0,0,0,1,0,0
715,51478.62,7530.0,0.0,0.0,51478.62,0,1,0,0,0,0
715,3391.55,2778.0,0.0,0.0,0.0,0,0,0,1,0,0
715,796.26,115407.0,114610.74,0.0,0.0,0,0,0,1,0,0
715,430182.27,70376.0,0.0,1538406.18,1968588.45,0,0,0,0,1,0
715,571306.9,5766.0,0.0,1097589.45,1668896.35,0,0,0,0,1,0
715,13606.19,9132.0,0.0,0.0,0.0,0,0,0,1,0,0
715,179614.97,10759.0,0.0,0.0,179614.97,0,1,0,0,0,0
715,267518.16,57283.0,324801.16,13918.95,0.0,1,0,0,0,0,0
715,29142.98,10866.0,0.0,20053.51,49196.49,0,1,0,0,0,0
715,161090.47,5746.0,0.0,409497.34,570587.8,0,1,0,0,0,0
715,388514.33,927.0,0.0,1922055.36,2310569.69,0,1,0,0,0,0
715,3107.48,7067.0,3959.52,0.0,0.0,0,0,0,1,0,0
715,27715.89,5053.0,32768.89,281204.22,253488.33,1,0,0,0,0,0
715,259667.76,11015.0,0.0,10739065.04,10998732.8,0,1,0,0,0,0
715,14517.95,21201.0,6683.05,0.0,0.0,0,0,0,1,0,0
715,19803.32,1428.0,0.0,4250504.22,4270307.54,0,1,0,0,0,0
715,59067.27,6071.0,0.0,0.0,59067.27,0,1,0,0,0,0
715,183.18,11609.0,11425.82,0.0,0.0,0,0,0,1,0,0
715,13895.87,227.0,0.0,0.0,0.0,0,0,0,1,0,0
715,78047.31,2563.0,0.0,0.0,78047.31,0,1,0,0,0,0
715,27153.34,10900.0,0.0,0.0,0.0,0,0,0,1,0,0
715,1198.12,532.0,0.0,0.0,0.0,0,0,0,1,0,0
715,18047.2,40776.0,22728.8,0.0,0.0,0,0,0,1,0,0
715,819427.73,30449.0,0.0,80848.7,900276.43,0,0,0,0,1,0
715,67119.95,24249.0,91368.95,0.0,0.0,1,0,0,0,0,0
715,43886.72,10785.0,0.0,0.0,43886.72,0,1,0,0,0,0
715,4467.98,20821.0,16353.02,120472.96,124940.94,0,1,0,0,0,0
715,215590.78,21164.0,0.0,76907.07,292497.85,0,1,0,0,0,0
715,4091.34,24847.0,20755.66,0.0,0.0,0,0,0,1,0,0
715,313818.3,21502.0,0.0,12763375.96,13077194.26,0,1,0,0,0,0
715,2706.81,20930.0,18223.19,9833755.27,9836462.08,0,1,0,0,0,0
715,291090.78,49701.0,0.0,496754.84,787845.62,0,1,0,0,0,0
715,63381.9,20234.0,0.0,0.0,63381.9,0,1,0,0,0,0
715,257622.69,27420.0,0.0,0.0,257622.69,0,0,0,0,1,0
715,126008.67,12947.0,0.0,42947.98,168956.65,0,1,0,0,0,0
715,182282.54,69962.0,0.0,287372.62,469655.16,0,1,0,0,0,0
715,1887.44,34662.0,32774.56,83369.89,85257.33,0,1,0,0,0,0
715,806.73,10727.0,9920.27,0.0,0.0,0,0,0,1,0,0
715,157349.55,25301.0,182650.55,0.0,0.0,1,0,0,0,0,0
715,159989.36,53674.0,0.0,37004.61,196993.97,0,0,0,0,1,0
715,166675.53,1569.0,0.0,0.0,166675.53,0,1,0,0,0,0
715,75711.66,23957.0,99668.66,0.0,0.0,1,0,0,0,0,0
715,272729.55,100462.0,0.0,0.0,272729.55,0,1,0,0,0,0
715,148317.75,187814.0,336131.75,1593840.76,1445523.01,1,0,0,0,0,0
715,6442.06,9076.0,2633.94,0.0,0.0,0,0,0,1,0,0
715,2197.34,591115.0,588917.66,0.0,0.0,0,0,0,1,0,0
715,5389.92,50751.0,45361.08,0.0,0.0,0,0,0,1,0,0
715,301167.47,10179.0,0.0,2619700.46,2920867.92,0,1,0,0,0,0
715,18260.56,309642.0,291381.44,0.0,0.0,0,0,0,1,0,0
715,52500.69,134083.0,186583.69,72703.27,20202.58,1,0,0,0,0,0
715,12174.11,8017.0,0.0,0.0,0.0,0,0,0,1,0,0
715,113081.12,129643.0,16561.88,2022276.21,2135357.32,0,1,0,0,0,0
715,23650.37,87658.0,111308.37,0.0,0.0,1,0,0,0,0,0
715,101349.78,15965.0,0.0,2453364.38,2554714.15,0,1,0,0,0,0
715,41633.13,601333.0,642966.13,343454.14,301821.01,1,0,0,0,0,0
715,740.18,11251.0,10510.82,0.0,0.0,0,0,0,1,0,0
715,17170.16,50299.0,33128.84,425003.07,442173.23,0,1,0,0,0,0
715,12008.15,31060.0,19051.85,0.0,0.0,0,0,0,1,0,0
715,2684.98,203098.0,200413.02,66706.16,69391.14,0,1,0,0,0,0
715,105889.01,4592.0,0.0,133200.49,239089.5,0,1,0,0,0,0
715,6559.89,390229.0,383669.11,0.0,0.0,0,0,0,1,0,0
715,497.14,217.0,0.0,0.0,0.0,0,0,0,1,0,0
715,239674.34,49630.0,0.0,0.0,239674.34,0,1,0,0,0,0
715,20338.63,21393.0,1054.37,0.0,0.0,0,0,0,1,0,0
715,97868.85,6037.0,0.0,88237.38,186106.24,0,1,0,0,0,0
715,21339.6,310.0,0.0,0.0,0.0,0,0,0,1,0,0
715,17751.34,79343.0,61591.66,0.0,0.0,0,0,0,1,0,0
715,236526.56,116900.0,0.0,7106.57,243633.13,0,1,0,0,0,0
715,18628.93,16348.0,0.0,0.0,0.0,0,0,0,1,0,0
715,358447.24,28313.0,0.0,21413.43,379860.68,0,0,0,0,1,0
715,131920.92,10390.0,142310.92,0.0,0.0,1,0,0,0,0,0
715,34529.38,15320.0,0.0,6122699.69,6157229.07,0,1,0,0,0,0
715,87254.61,50163.0,0.0,147914.67,235169.28,0,1,0,0,0,0
715,11504.43,52019.0,40514.57,0.0,0.0,0,0,0,1,0,0
715,39655.0,20791.0,0.0,2097653.03,2137308.02,0,0,0,0,1,0
715,137009.53,2500.0,0.0,0.0,137009.53,0,1,0,0,0,0
715,292066.46,16104.0,0.0,5625295.85,5917362.32,0,1,0,0,0,0
715,25302.27,256617.0,231314.73,0.0,0.0,0,0,0,1,0,0
715,1203.36,50103.0,48899.64,0.0,1203.36,0,1,0,0,0,0
715,202339.36,10242.0,212581.36,0.0,0.0,1,0,0,0,0,0
715,627.79,15035.0,14407.21,0.0,0.0,0,0,0,1,0,0
715,176380.55,639443.0,463062.45,118666.94,295047.49,0,1,0,0,0,0
715,41556.26,45725.0,4168.74,0.0,0.0,0,0,0,1,0,0
715,20049.83,4085.0,0.0,0.0,0.0,0,0,0,1,0,0
715,182624.46,117.0,0.0,0.0,182624.46,0,1,0,0,0,0
715,3286.25,50322.0,47035.75,0.0,0.0,0,0,0,1,0,0
715,112423.18,42797.0,0.0,17616950.9,17729374.08,0,1,0,0,0,0
715,1043.36,10891.0,9847.64,188034.87,189078.24,0,1,0,0,0,0
715,22738.57,102469.0,79730.43,0.0,0.0,0,0,0,1,0,0
715,292336.71,11383.0,0.0,705594.94,997931.64,0,1,0,0,0,0
715,187821.02,21732.0,0.0,208236.99,396058.0,0,1,0,0,0,0
715,205836.12,50325.0,0.0,0.0,205836.12,0,1,0,0,0,0
715,181794.46,31151.0,212945.46,0.0,0.0,1,0,0,0,0,0
715,55250.2,716.0,55966.2,237635.63,182385.44,1,0,0,0,0,0
715,8259.91,15484.0,7224.09,0.0,0.0,0,0,0,1,0,0
715,1259.62,5081.0,3821.38,0.0,0.0,0,0,0,1,0,0
715,413855.92,2023.0,0.0,0.0,413855.92,0,0,0,0,1,0
715,693.71,7055.0,6361.29,0.0,0.0,0,0,0,1,0,0
715,238428.98,50800.0,0.0,928384.12,1166813.1,0,1,0,0,0,0
715,217920.38,11668.0,0.0,0.0,217920.38,0,1,0,0,0,0
715,58001.11,15492.0,73493.11,52830.03,0.0,1,0,0,0,0,0
715,54873.53,20656.0,0.0,4546661.77,4601535.3,0,1,0,0,0,0
715,3996.9,271230.0,267233.1,0.0,0.0,0,0,0,1,0,0
715,84087.9,747.0,84834.9,2200501.38,2116413.49,1,0,0,0,0,0
715,379084.1,180.0,379264.1,392338.41,13254.31,1,0,0,0,0,0
715,43606.73,10084.0,0.0,0.0,43606.73,0,1,0,0,0,0
715,312340.42,10759.0,323099.42,546482.47,234142.05,1,0,0,0,0,0
715,277381.92,76801.0,354182.92,5303297.3,5025915.38,1,0,0,0,0,0
715,2982.16,1057.0,0.0,0.0,0.0,0,0,0,1,0,0
715,6148.99,105421.0,99272.01,2804355.74,2810504.72,0,1,0,0,0,0
715,13255.22,11026.0,0.0,0.0,0.0,0,0,0,1,0,0
715,856.03,10024.0,10880.03,112316.77,111460.74,1,0,0,0,0,0
715,241220.18,152.0,241372.18,1425129.76,1183909.58,1,0,0,0,0,0
715,12129.6,51987.0,39857.4,0.0,0.0,0,0,0,1,0,0
715,14333.5,291.0,0.0,0.0,0.0,0,0,0,1,0,0
715,2977.79,20522.0,17544.21,0.0,0.0,0,0,0,1,0,0
715,272841.98,1550.0,0.0,29664.65,302506.63,0,1,0,0,0,0
715,157559.62,205517.0,47957.38,0.0,157559.62,0,0,0,0,1,0
715,65767.19,60801.0,126568.19,42627.14,0.0,1,0,0,0,0,0
715,26941.37,14678.0,0.0,0.0,0.0,0,0,0,1,0,0
715,37800.86,51048.0,13247.14,0.0,0.0,0,0,0,1,0,0
715,30676.07,173.0,30849.07,0.0,0.0,1,0,0,0,0,0
715,437988.22,21784.0,0.0,175084.62,613072.84,0,1,0,0,0,0
715,738783.91,31005.0,0.0,0.0,738783.91,0,0,0,0,1,0
715,536500.02,142928.0,0.0,1201969.56,1738469.59,0,0,0,0,1,0
715,11233.83,215.0,0.0,0.0,0.0,0,0,0,1,0,0
715,97252.24,56502.0,0.0,421917.86,519170.1,0,1,0,0,0,0
715,22985.25,22387.0,0.0,0.0,22985.25,0,1,0,0,0,0
715,108929.61,547.0,0.0,0.0,108929.61,0,1,0,0,0,0
715,39077.55,20725.0,0.0,24036.61,63114.16,0,1,0,0,0,0
715,276522.14,24355.0,0.0,0.0,276522.14,0,1,0,0,0,0
715,5242.33,31365.0,26122.67,0.0,0.0,0,0,0,1,0,0
715,109835.02,66293.0,0.0,0.0,109835.02,0,1,0,0,0,0
715,251131.05,224184.0,0.0,5349926.38,5601057.42,0,1,0,0,0,0
715,207813.04,37074.0,0.0,527688.15,735501.19,0,1,0,0,0,0
715,17292.44,2394.0,19686.44,134179.13,116886.69,1,0,0,0,0,0
715,213328.28,1097.0,0.0,0.0,213328.28,0,0,0,0,1,0
715,248081.39,1057.0,0.0,16658.87,264740.25,0,1,0,0,0,0
